x;y;theta
2.34469;0.344662;-0.0486119
2.36035;0.328476;-0.0588263
2.36779;0.320566;-0.0637857
2.38068;0.306421;-0.0726083
2.38981;0.296166;-0.0789644
2.39697;0.287942;-0.0840401
2.40211;0.281932;-0.0877381
2.40718;0.275916;-0.0914304
2.41394;0.267791;-0.0964003
2.42078;0.259419;-0.101504
2.42931;0.248691;-0.108022
2.43458;0.241897;-0.112138
2.44756;0.224383;-0.122721
2.45354;0.216017;-0.127755
2.45965;0.207185;-0.133064
2.46407;0.200666;-0.136974
2.47144;0.18938;-0.143736
2.47705;0.180556;-0.149011
2.47992;0.175904;-0.15179
2.48682;0.1644;-0.158656
2.4921;0.155289;-0.164086
2.50396;0.133469;-0.17708
2.50663;0.128374;-0.180106
2.51626;0.108846;-0.191714
2.52232;0.0959711;-0.199348
2.52827;0.0827941;-0.207151
2.53166;0.074953;-0.211795
2.53621;0.0639783;-0.218295
2.54442;0.0426219;-0.230956
2.54844;0.0317037;-0.237414
2.55421;0.0147876;-0.247438
2.55955;-0.00169618;-0.257191
2.56126;-0.00716558;-0.260425
2.5662;-0.0237446;-0.270227
2.5695;-0.0353137;-0.277058
2.57177;-0.0435989;-0.28195
2.57317;-0.0488257;-0.285034
2.57675;-0.0627494;-0.29325
2.58094;-0.0800385;-0.303446
2.58414;-0.094211;-0.311805
2.59007;-0.122788;-0.328643
2.59231;-0.134454;-0.33551
2.59391;-0.143158;-0.34063
2.5965;-0.157976;-0.349342
2.59784;-0.165975;-0.354042
2.59971;-0.177739;-0.360953
2.60178;-0.191665;-0.369132
2.60346;-0.203701;-0.376197
2.60453;-0.211671;-0.38087
2.60599;-0.2231;-0.38757
2.60863;-0.246341;-0.401197
2.61061;-0.266856;-0.413235
2.61139;-0.275988;-0.418593
2.61244;-0.290117;-0.426895
2.61336;-0.304425;-0.435306
2.61383;-0.313024;-0.440363
2.61438;-0.324649;-0.447205
2.61483;-0.335839;-0.453792
2.6151;-0.344515;-0.458905
2.61541;-0.358705;-0.467275
2.61561;-0.379211;-0.479383
2.61559;-0.39096;-0.486326
2.6154;-0.408061;-0.496436
2.6153;-0.413538;-0.499677
2.61492;-0.428386;-0.508466
2.61465;-0.437015;-0.513574
2.6142;-0.448757;-0.520527
2.61382;-0.457182;-0.525518
2.61217;-0.486464;-0.542879
2.61161;-0.494872;-0.547867
2.60982;-0.518147;-0.561685
2.60884;-0.52935;-0.568342
2.60749;-0.543577;-0.576801
