steering, driving, delta_steering, delta_driving
7586;897835;140732931933712;18446744073709551578
7522;910411;140732931933712;18446744073709551552
7496;915436;140732931933712;18446744073709551590
7460;928109;140732931933712;18446744073709551580
7440;932870;140732931933712;18446744073709551596
7430;940810;140732931933712;18446744073709551606
7420;948741;140732931933712;18446744073709551606
7410;951834;140732931933712;18446744073709551606
7402;959936;140732931933712;18446744073709551608
7398;968103;140732931933712;18446744073709551612
7392;973016;140732931933712;18446744073709551610
7388;979415;140732931933712;18446744073709551612
7386;986006;140732931933712;18446744073709551614
7380;992618;140732931933712;18446744073709551610
7374;1005868;140732931933712;18446744073709551610
7370;1010609;140732931933712;18446744073709551612
7364;1018748;140732931933712;18446744073709551610
7360;1025146;140732931933712;18446744073709551612
7356;1028381;140732931933712;18446744073709551612
7356;1031667;140732931933712;0
7352;1044464;140732931933712;18446744073709551612
7336;1055829;140732931933712;18446744073709551600
7334;1062678;140732931933712;18446744073709551614
7304;1074450;140732931933712;18446744073709551586
7298;1082675;140732931933712;18446744073709551610
7290;1087595;140732931933712;18446744073709551608
7280;1095636;140732931933712;18446744073709551606
7270;1100544;140732931933712;18446744073709551606
7264;1107041;140732931933712;18446744073709551610
7258;1115225;140732931933712;18446744073709551610
7250;1128420;140732931933712;18446744073709551608
7248;1133475;140732931933712;18446744073709551614
7236;1148446;140732931933712;18446744073709551604
7232;1153838;140732931933712;18446744073709551612
7228;1162008;140732931933712;18446744073709551612
7226;1166942;140732931933712;18446744073709551614
7218;1172093;140732931933712;18446744073709551608
7212;1179089;140732931933712;18446744073709551610
7208;1185849;140732931933712;18446744073709551612
7202;1194808;140732931933712;18446744073709551610
7198;1199765;140732931933712;18446744073709551612
7190;1208507;140732931933712;18446744073709551608
7180;1220391;140732931933712;18446744073709551606
7172;1227395;140732931933712;18446744073709551608
7172;1234444;140732931933712;0
7172;1241087;140732931933712;0
7168;1244633;140732931933712;18446744073709551612
7166;1254940;140732931933712;18446744073709551614
7166;1262126;140732931933712;0
7166;1272236;140732931933712;0
7166;1282880;140732931933712;0
7166;1289492;140732931933712;0
7166;1294787;140732931933712;0
7166;1300080;140732931933712;0
7166;1308764;140732931933712;0
7166;1315836;140732931933712;0
7166;1321020;140732931933712;0
7166;1331328;140732931933712;0
7166;1338444;140732931933712;0
7166;1340163;140732931933712;0
7166;1345175;140732931933712;0
7166;1352101;140732931933712;0
7164;1369259;140732931933712;18446744073709551614
7160;1374187;140732931933712;18446744073709551612
7156;1377926;140732931933712;18446744073709551612
7148;1390247;140732931933712;18446744073709551608
7144;1397329;140732931933712;18446744073709551612
7136;1402456;140732931933712;18446744073709551608
7134;1403975;140732931933712;18446744073709551614
7126;1410847;140732931933712;18446744073709551608
7126;1410847;140732931933712;0
7114;1436407;140732931933712;18446744073709551604
7112;1436407;140732931933712;18446744073709551614
7102;1450053;140732931933712;18446744073709551606
7096;1453699;140732931933712;18446744073709551610
7084;1463842;140732931933712;18446744073709551604
7074;1472727;140732931933712;18446744073709551606
7064;1477835;140732931933712;18446744073709551606
7050;1489724;140732931933712;18446744073709551602
7040;1498297;140732931933712;18446744073709551606
7024;1510467;140732931933712;18446744073709551600
7018;1517285;140732931933712;18446744073709551610
7014;1520740;140732931933712;18446744073709551612
7004;1531027;140732931933712;18446744073709551606
6994;1539504;140732931933712;18446744073709551606
6986;1544615;140732931933712;18446744073709551608
6976;1549967;140732931933712;18446744073709551606
6966;1556493;140732931933712;18446744073709551606
6944;1566654;140732931933712;18446744073709551594
6934;1571723;140732931933712;18446744073709551606
6918;1578595;140732931933712;18446744073709551600
6902;1585116;140732931933712;18446744073709551600
6872;1598606;140732931933712;18446744073709551586
6852;1605546;140732931933712;18446744073709551596
6842;1610735;140732931933712;18446744073709551606
6816;1619193;140732931933712;18446744073709551590
6804;1626033;140732931933712;18446744073709551604
6770;1639884;140732931933712;18446744073709551582
6756;1646560;140732931933712;18446744073709551602
6734;1658302;140732931933712;18446744073709551594
6726;1666727;140732931933712;18446744073709551608
6714;1673414;140732931933712;18446744073709551604
6702;1678257;140732931933712;18446744073709551604
6696;1683078;140732931933712;18446744073709551610
6690;1689548;140732931933712;18446744073709551610
6680;1696160;140732931933712;18446744073709551606
6664;1704539;140732931933712;18446744073709551600
6650;1709794;140732931933712;18446744073709551602
6614;1723081;140732931933712;18446744073709551580
6594;1729345;140732931933712;18446744073709551596
6568;1735873;140732931933712;18446744073709551590
6558;1740660;140732931933712;18446744073709551606
6530;1748839;140732931933712;18446744073709551588
6514;1755176;140732931933712;18446744073709551600
6496;1758489;140732931933712;18446744073709551598
6474;1766601;140732931933712;18446744073709551594
6454;1772964;140732931933712;18446744073709551596
6410;1787930;140732931933712;18446744073709551572
6394;1791394;140732931933712;18446744073709551600
6352;1804475;140732931933712;18446744073709551574
6332;1813015;140732931933712;18446744073709551596
6312;1821682;140732931933712;18446744073709551596
6288;1826796;140732931933712;18446744073709551592
6266;1833901;140732931933712;18446744073709551594
6226;1847555;140732931933712;18446744073709551576
6214;1854493;140732931933712;18446744073709551604
6176;1865131;140732931933712;18446744073709551578
6162;1875436;140732931933712;18446744073709551602
6152;1878842;140732931933712;18446744073709551606
6136;1889117;140732931933712;18446744073709551600
6128;1896260;140732931933712;18446744073709551608
6116;1901357;140732931933712;18446744073709551604
6114;1904568;140732931933712;18446744073709551614
6102;1913093;140732931933712;18446744073709551604
6090;1923635;140732931933712;18446744073709551604
6074;1932238;140732931933712;18446744073709551600
6062;1949509;140732931933712;18446744073709551604
6054;1956536;140732931933712;18446744073709551608
6050;1961770;140732931933712;18446744073709551612
6046;1970665;140732931933712;18446744073709551612
6042;1975459;140732931933712;18446744073709551612
6038;1982500;140732931933712;18446744073709551612
6032;1990819;140732931933712;18446744073709551610
6030;1998000;140732931933712;18446744073709551614
6030;2002751;140732931933712;0
6028;2009558;140732931933712;18446744073709551614
6020;2023372;140732931933712;18446744073709551608
6008;2035536;140732931933712;18446744073709551604
6004;2040945;140732931933712;18446744073709551612
5994;2049302;140732931933712;18446744073709551606
5988;2057756;140732931933712;18446744073709551610
5984;2062833;140732931933712;18446744073709551612
5978;2069692;140732931933712;18446744073709551610
5976;2076292;140732931933712;18446744073709551614
5970;2081406;140732931933712;18446744073709551610
5964;2089766;140732931933712;18446744073709551610
5958;2101841;140732931933712;18446744073709551610
5954;2108758;140732931933712;18446744073709551612
5952;2118825;140732931933712;18446744073709551614
5948;2122049;140732931933712;18446744073709551612
5948;2130791;140732931933712;0
5948;2135872;140732931933712;0
5948;2142788;140732931933712;0
5946;2147751;140732931933712;18446744073709551614
5946;2165011;140732931933712;0
5946;2169970;140732931933712;0
5946;2183708;140732931933712;0
5946;2190326;140732931933712;0
5946;2198736;140732931933712;0
5946;2202296;140732931933712;0
5946;2210797;140732931933712;0
5946;2215847;140732931933712;0
5946;2224311;140732931933712;0
5946;2238017;140732931933712;0
5946;2250051;140732931933712;0
5946;2258674;140732931933712;0
5946;2262288;140732931933712;0
5946;2271021;140732931933712;0
5946;2276315;140732931933712;0
5946;2283358;140732931933712;0
5942;2292019;140732931933712;18446744073709551612
5940;2298843;140732931933712;18446744073709551614
5934;2304091;140732931933712;18446744073709551610
5924;2319579;140732931933712;18446744073709551606
5922;2324842;140732931933712;18446744073709551614
5918;2331630;140732931933712;18446744073709551612
5914;2338437;140732931933712;18446744073709551612
5906;2347180;140732931933712;18446744073709551608
5902;2352779;140732931933712;18446744073709551612
5884;2365080;140732931933712;18446744073709551598
5876;2373705;140732931933712;18446744073709551608
5854;2383803;140732931933712;18446744073709551594
5846;2390872;140732931933712;18446744073709551608
5832;2399377;140732931933712;18446744073709551602
5820;2407777;140732931933712;18446744073709551604
5808;2414708;140732931933712;18446744073709551604
5808;2414708;140732931933712;0
5792;2426690;140732931933712;18446744073709551600
5778;2440544;140732931933712;18446744073709551602
5774;2443930;140732931933712;18446744073709551612
5764;2459323;140732931933712;18446744073709551606
5760;2468194;140732931933712;18446744073709551612
5754;2473257;140732931933712;18446744073709551610
5752;2482039;140732931933712;18446744073709551614
5750;2488742;140732931933712;18446744073709551614
5748;2494168;140732931933712;18446744073709551614
5744;2502556;140732931933712;18446744073709551612
5742;2507706;140732931933712;18446744073709551614
5742;2514436;140732931933712;0
5742;2528063;140732931933712;0
5742;2534822;140732931933712;0
5740;2546866;140732931933712;18446744073709551614
5740;2560268;140732931933712;0
5740;2567225;140732931933712;0
5740;2573953;140732931933712;0
5740;2580835;140732931933712;0
5740;2589225;140732931933712;0
5740;2590957;140732931933712;0
5740;2603076;140732931933712;0
5740;2608160;140732931933712;0
5740;2609929;140732931933712;0
5740;2626877;140732931933712;0
5740;2635081;140732931933712;0
5740;2641896;140732931933712;0
5740;2648483;140732931933712;0
5740;2653687;140732931933712;0
5740;2658744;140732931933712;0
5740;2674248;140732931933712;0
5740;2681552;140732931933712;0
5740;2693337;140732931933712;0
5740;2700102;140732931933712;0
5740;2710207;140732931933712;0
5740;2715196;140732931933712;0
5740;2720271;140732931933712;0
5740;2726772;140732931933712;0
5740;2731622;140732931933712;0
5740;2736746;140732931933712;0
5740;2748349;140732931933712;0
5740;2761375;140732931933712;0
5740;2764890;140732931933712;0
5740;2773106;140732931933712;0
5740;2779720;140732931933712;0
5740;2786287;140732931933712;0
5740;2791401;140732931933712;0
5740;2799988;140732931933712;0
5740;2806933;140732931933712;0
5740;2819147;140732931933712;0
5740;2825692;140732931933712;0
5740;2832686;140732931933712;0
5740;2844578;140732931933712;0
5740;2853116;140732931933712;0
5740;2858189;140732931933712;0
5740;2866772;140732931933712;0
5740;2873399;140732931933712;0
5740;2878416;140732931933712;0
5740;2881867;140732931933712;0
5740;2888635;140732931933712;0
5740;2907464;140732931933712;0
5740;2919365;140732931933712;0
5740;2928077;140732931933712;0
5740;2933327;140732931933712;0
5740;2938399;140732931933712;0
5740;2946781;140732931933712;0
5740;2951579;140732931933712;0
5740;2965097;140732931933712;0
5740;2971889;140732931933712;0
5740;2985210;140732931933712;0
5740;2994076;140732931933712;0
5740;2999265;140732931933712;0
5740;3008136;140732931933712;0
5740;3013015;140732931933712;0
5740;3021421;140732931933712;0
5740;3022971;140732931933712;0
5740;3033071;140732931933712;0
5740;3046058;140732931933712;0
5740;3052704;140732931933712;0
5740;3064406;140732931933712;0
5740;3072713;140732931933712;0
5740;3077637;140732931933712;0
5740;3082528;140732931933712;0
5740;3090703;140732931933712;0
5740;3099118;140732931933712;0
5740;3104177;140732931933712;0
5740;3118018;140732931933712;0
5740;3126566;140732931933712;0
5740;3130026;140732931933712;0
5740;3136795;140732931933712;0
5740;3145380;140732931933712;0
5740;3150697;140732931933712;0
5740;3154283;140732931933712;0
5740;3171530;140732931933712;0
5740;3175049;140732931933712;0
5740;3189096;140732931933712;0
5740;3197735;140732931933712;0
5740;3206437;140732931933712;0
5740;3213334;140732931933712;0
5740;3220335;140732931933712;0
5740;3220335;140732931933712;0
5740;3236170;140732931933712;0
5740;3241630;140732931933712;0
5740;3262913;140732931933712;0
5740;3268285;140732931933712;0
5740;3271920;140732931933712;0
5740;3277015;140732931933712;0
5740;3289714;140732931933712;0
5740;3294703;140732931933712;0
5740;3298167;140732931933712;0
5740;3310852;140732931933712;0
5740;3320157;140732931933712;0
5740;3325770;140732931933712;0
5740;3332968;140732931933712;0
5740;3340025;140732931933712;0
5740;3346868;140732931933712;0
5740;3357641;140732931933712;0
5740;3357641;140732931933712;0
5740;3370140;140732931933712;0
5740;3384103;140732931933712;0
5740;3393082;140732931933712;0
5740;3405544;140732931933712;0
5740;3405544;140732931933712;0
5740;3407236;140732931933712;0
5740;3426887;140732931933712;0
5740;3426887;140732931933712;0
5740;3441314;140732931933712;0
5740;3452147;140732931933712;0
5740;3462862;140732931933712;0
5740;3462862;140732931933712;0
5740;3480493;140732931933712;0
5740;3484199;140732931933712;0
5740;3496306;140732931933712;0
5740;3499922;140732931933712;0
5740;3512367;140732931933712;0
5740;3515889;140732931933712;0
5740;3515889;140732931933712;0
5740;3515889;140732931933712;0
5740;3542255;140732931933712;0
5740;3547263;140732931933712;0
5740;3561111;140732931933712;0
5740;3568204;140732931933712;0
5740;3578508;140732931933712;0
5740;3578508;140732931933712;0
5740;3578508;140732931933712;0
5740;3591934;140732931933712;0
5740;3591934;140732931933712;0
5740;3591934;140732931933712;0
5740;3591934;140732931933712;0
5740;3610109;140732931933712;0
5740;3633336;140732931933712;0
5740;3633336;140732931933712;0
5740;3633336;140732931933712;0
5740;3655210;140732931933712;0
5740;3658465;140732931933712;0
5740;3666621;140732931933712;0
5740;3673380;140732931933712;0
5740;3681540;140732931933712;0
5740;3689636;140732931933712;0
5740;3694436;140732931933712;0
5740;3711508;140732931933712;0
5740;3718184;140732931933712;0
5740;3718184;140732931933712;0
5740;3731819;140732931933712;0
5740;3741994;140732931933712;0
5740;3748572;140732931933712;0
5740;3755354;140732931933712;0
5740;3770808;140732931933712;0
5740;3775899;140732931933712;0
5740;3775899;140732931933712;0
5740;3775899;140732931933712;0
5740;3775899;140732931933712;0
5740;3775899;140732931933712;0
5740;3749270;140732931933712;0
5740;3749270;140732931933712;0
5740;3762831;140732931933712;0
5740;3766096;140732931933712;0
5740;3766096;140732931933712;0
5740;3766096;140732931933712;0
5740;3771043;140732931933712;0
5740;3771043;140732931933712;0
5740;3771043;140732931933712;0
5740;3771043;140732931933712;0
5740;3771043;140732931933712;0
5740;3771043;140732931933712;0
5740;3764827;140732931933712;0
5740;3764827;140732931933712;0
5740;3776365;140732931933712;0
5740;3776365;140732931933712;0
5740;3801545;140732931933712;0
5740;3816764;140732931933712;0
5740;3825205;140732931933712;0
5740;3832380;140732931933712;0
5740;3837743;140732931933712;0
5740;3842745;140732931933712;0
5740;3847749;140732931933712;0
5740;3856129;140732931933712;0
5740;3862727;140732931933712;0
5740;3869277;140732931933712;0
5740;3877676;140732931933712;0
5740;3889489;140732931933712;0
5740;3892631;140732931933712;0
5740;3901320;140732931933712;0
5740;3911245;140732931933712;0
5740;3918168;140732931933712;0
5740;3921805;140732931933712;0
5740;3932090;140732931933712;0
5740;3939208;140732931933712;0
5740;3944507;140732931933712;0
5740;3949777;140732931933712;0
5740;3949777;140732931933712;0
5740;3978327;140732931933712;0
5740;3985263;140732931933712;0
5740;3985263;140732931933712;0
5740;4001133;140732931933712;0
5740;4006668;140732931933712;0
5740;4015340;140732931933712;0
5740;4022308;140732931933712;0
5740;4029045;140732931933712;0
5740;4034228;140732931933712;0
5740;4041251;140732931933712;0
5740;4050313;140732931933712;0
5740;4058826;140732931933712;0
5740;4062293;140732931933712;0
5748;4074353;140732931933712;8
5762;4084768;140732931933712;14
5780;4091810;140732931933712;18
5820;4102153;140732931933712;40
5840;4110582;140732931933712;20
5876;4121070;140732931933712;36
5902;4127714;140732931933712;26
5912;4131179;140732931933712;10
5936;4143255;140732931933712;24
5948;4148473;140732931933712;12
5964;4159382;140732931933712;16
5972;4166060;140732931933712;8
5972;4167881;140732931933712;0
5984;4176242;140732931933712;12
5998;4184637;140732931933712;14
6000;4191417;140732931933712;2
6008;4201403;140732931933712;8
6008;4211510;140732931933712;0
6012;4218207;140732931933712;4
6012;4223351;140732931933712;0
6014;4231959;140732931933712;2
6014;4237016;140732931933712;0
6016;4240635;140732931933712;2
6016;4247436;140732931933712;0
6016;4263066;140732931933712;0
6016;4271772;140732931933712;0
6016;4285696;140732931933712;0
6016;4289247;140732931933712;0
6016;4294419;140732931933712;0
6016;4299578;140732931933712;0
6028;4316787;140732931933712;12
6032;4325504;140732931933712;4
6038;4336009;140732931933712;6
6040;4336009;140732931933712;2
6044;4353139;140732931933712;4
6046;4359952;140732931933712;2
6052;4368680;140732931933712;6
6058;4370548;140732931933712;6
6070;4373871;140732931933712;12
6076;4387944;140732931933712;6
6090;4393196;140732931933712;14
6124;4409138;140732931933712;34
6132;4412764;140732931933712;8
6132;4419655;140732931933712;0
6174;4419655;140732931933712;42
6204;4437088;140732931933712;30
6220;4447361;140732931933712;16
6242;4452443;140732931933712;22
6254;4461182;140732931933712;12
6316;4477082;140732931933712;62
6316;4477082;140732931933712;0
6402;4487577;140732931933712;86
6444;4504664;140732931933712;42
6468;4509801;140732931933712;24
6492;4514703;140732931933712;24
6540;4523287;140732931933712;48
6578;4529922;140732931933712;38
6600;4538392;140732931933712;22
6666;4543643;140732931933712;66
6666;4543643;140732931933712;0
6806;4562112;140732931933712;140
6942;4577246;140732931933712;136
7010;4584078;140732931933712;68
7066;4589074;140732931933712;56
7132;4594312;140732931933712;66
7270;4602588;140732931933712;138
7342;4607585;140732931933712;72
7462;4616195;140732931933712;120
7602;4627798;140732931933712;140
7770;4641006;140732931933712;168
7826;4645742;140732931933712;56
7884;4649000;140732931933712;58
7884;4657111;140732931933712;0
7970;4657111;140732931933712;86
8078;4665027;140732931933712;108
8156;4673221;140732931933712;78
10;4686389;140732931933712;18446744073709543470
76;4697977;140732931933712;66
98;4706327;140732931933712;22
206;4719814;140732931933712;108
232;4724886;140732931933712;26
278;4733573;140732931933712;46
298;4738718;140732931933712;20
324;4745404;140732931933712;26
348;4753996;140732931933712;24
360;4757393;140732931933712;12
372;4757393;140732931933712;12
446;4779572;140732931933712;74
464;4788370;140732931933712;18
492;4800750;140732931933712;28
504;4806131;140732931933712;12
508;4809528;140732931933712;4
510;4818335;140732931933712;2
512;4825112;140732931933712;2
512;4833505;140732931933712;0
512;4845452;140732931933712;0
512;4845452;140732931933712;0
512;4865685;140732931933712;0
512;4874277;140732931933712;0
512;4877723;140732931933712;0
512;4887756;140732931933712;0
512;4894738;140732931933712;0
512;4899699;140732931933712;0
512;4904929;140732931933712;0
512;4911770;140732931933712;0
512;4918738;140732931933712;0
512;4936303;140732931933712;0
512;4941492;140732931933712;0
512;4953620;140732931933712;0
512;4960427;140732931933712;0
512;4970997;140732931933712;0
512;4976054;140732931933712;0
512;4981243;140732931933712;0
512;4984747;140732931933712;0
512;4988348;140732931933712;0
512;4998597;140732931933712;0
512;5015839;140732931933712;0
512;5019317;140732931933712;0
512;5037035;140732931933712;0
512;5045835;140732931933712;0
516;5051237;140732931933712;4
522;5058256;140732931933712;6
526;5061655;140732931933712;4
536;5070581;140732931933712;10
536;5075922;140732931933712;0
548;5086329;140732931933712;12
556;5091738;140732931933712;8
556;5095155;140732931933712;0
566;5102433;140732931933712;10
580;5120460;140732931933712;14
588;5125976;140732931933712;8
598;5134883;140732931933712;10
604;5140255;140732931933712;6
608;5144022;140732931933712;4
620;5154509;140732931933712;12
632;5166733;140732931933712;12
642;5173735;140732931933712;10
676;5189665;140732931933712;34
682;5192999;140732931933712;6
696;5201822;140732931933712;14
712;5208904;140732931933712;16
718;5215749;140732931933712;6
724;5222814;140732931933712;6
738;5230158;140732931933712;14
752;5236928;140732931933712;14
762;5242214;140732931933712;10
762;5249560;140732931933712;0
794;5259811;140732931933712;32
818;5272072;140732931933712;24
832;5279127;140732931933712;14
840;5282560;140732931933712;8
868;5293177;140732931933712;28
886;5298352;140732931933712;18
904;5307141;140732931933712;18
920;5312247;140732931933712;16
950;5327990;140732931933712;30
952;5329535;140732931933712;2
970;5338252;140732931933712;18
978;5345264;140732931933712;8
978;5345264;140732931933712;0
994;5362835;140732931933712;16
1040;5368203;140732931933712;46
1060;5375144;140732931933712;20
1068;5380567;140732931933712;8
1086;5404777;140732931933712;18
1108;5408057;140732931933712;22
1110;5415173;140732931933712;2
1112;5420177;140732931933712;2
1112;5426935;140732931933712;0
1112;5437573;140732931933712;0
1112;5439268;140732931933712;0
1112;5456888;140732931933712;0
1112;5472448;140732931933712;0
1112;5477698;140732931933712;0
1112;5484575;140732931933712;0
1112;5489548;140732931933712;0
1112;5494803;140732931933712;0
1112;5504979;140732931933712;0
1112;5510119;140732931933712;0
1112;5532236;140732931933712;0
1112;5535887;140732931933712;0
1112;5544544;140732931933712;0
1112;5553064;140732931933712;0
1112;5558365;140732931933712;0
1112;5563462;140732931933712;0
1112;5567046;140732931933712;0
1112;5567046;140732931933712;0
1112;5584397;140732931933712;0
1112;5589880;140732931933712;0
1112;5593285;140732931933712;0
1112;5596770;140732931933712;0
1112;5616189;140732931933712;0
1112;5616189;140732931933712;0
1112;5633601;140732931933712;0
1112;5636962;140732931933712;0
1112;5645834;140732931933712;0
1112;5652941;140732931933712;0
1112;5659787;140732931933712;0
1112;5674221;140732931933712;0
1112;5681251;140732931933712;0
1112;5691769;140732931933712;0
1112;5691769;140732931933712;0
1112;5704212;140732931933712;0
1112;5714630;140732931933712;0
1112;5719839;140732931933712;0
1112;5728717;140732931933712;0
1112;5735597;140732931933712;0
1112;5742383;140732931933712;0
1112;5745783;140732931933712;0
1112;5752737;140732931933712;0
1112;5765313;140732931933712;0
1112;5774318;140732931933712;0
1112;5783179;140732931933712;0
1114;5783179;140732931933712;2
1114;5798801;140732931933712;0
1114;5807573;140732931933712;0
1114;5810970;140732931933712;0
1114;5821483;140732931933712;0
1114;5830094;140732931933712;0
1114;5845353;140732931933712;0
1114;5852294;140732931933712;0
1114;5855665;140732931933712;0
1114;5855665;140732931933712;0
1114;5855665;140732931933712;0
1114;5855665;140732931933712;0
1114;5876275;140732931933712;0
1114;5876275;140732931933712;0
1114;5876275;140732931933712;0
1114;5907132;140732931933712;0
1114;5918796;140732931933712;0
1114;5918796;140732931933712;0
1114;5918796;140732931933712;0
1114;5918796;140732931933712;0
1114;5949456;140732931933712;0
1114;5949456;140732931933712;0
1114;5949456;140732931933712;0
1114;5966357;140732931933712;0
1114;5979999;140732931933712;0
1114;5979999;140732931933712;0
1114;5979999;140732931933712;0
1114;5996964;140732931933712;0
1114;5996964;140732931933712;0
1114;5996964;140732931933712;0
1114;6022511;140732931933712;0
1114;6022511;140732931933712;0
1114;6022511;140732931933712;0
1114;6047647;140732931933712;0
1114;6047647;140732931933712;0
1114;6047647;140732931933712;0
1114;6047647;140732931933712;0
1114;6075353;140732931933712;0
1114;6088781;140732931933712;0
1114;6092241;140732931933712;0
1114;6103985;140732931933712;0
1114;6103985;140732931933712;0
