x;y;theta
11.4582;-3.82058;-0.640886
11.4582;-3.82058;-0.640886
11.4582;-3.82058;-0.640886
11.4868;-3.84193;-0.638699
11.51;-3.85911;-0.636934
11.51;-3.85911;-0.636934
11.51;-3.85911;-0.636934
11.5389;-3.88042;-0.634739
11.5389;-3.88042;-0.634739
11.5389;-3.88042;-0.634739
11.5824;-3.91238;-0.631433
11.5824;-3.91238;-0.631433
11.5824;-3.91238;-0.631433
11.6254;-3.9437;-0.628181
11.6254;-3.9437;-0.628181
11.6254;-3.9437;-0.628181
11.6254;-3.9437;-0.628181
11.6729;-3.97805;-0.624595
11.6959;-3.99464;-0.622858
11.7019;-3.99891;-0.62241
11.7221;-4.01337;-0.62089
11.7221;-4.01337;-0.62089
11.7418;-4.02748;-0.619405
11.7418;-4.02748;-0.619405
11.7785;-4.05357;-0.61665
11.7785;-4.05357;-0.61665
11.8098;-4.07567;-0.614309
11.8157;-4.07982;-0.613868
11.8157;-4.07982;-0.613868
11.8473;-4.10207;-0.611501
11.8473;-4.10207;-0.611501
11.8473;-4.10207;-0.611501
11.8473;-4.10207;-0.611501
11.8854;-4.12867;-0.608661
11.8854;-4.12867;-0.608661
11.8854;-4.12867;-0.608661
11.8854;-4.12867;-0.608661
11.8394;-4.09652;-0.612092
11.8394;-4.09652;-0.612092
11.869;-4.11725;-0.609881
11.8861;-4.1292;-0.608604
11.8953;-4.13561;-0.607917
11.9189;-4.15195;-0.606165
11.9189;-4.15195;-0.606165
11.9484;-4.17238;-0.603968
11.9546;-4.17664;-0.603509
11.9635;-4.1828;-0.602845
11.9874;-4.1992;-0.601072
11.993;-4.20307;-0.600653
11.9991;-4.20725;-0.600201
12.0295;-4.22796;-0.597954
12.0356;-4.23212;-0.597502
12.0536;-4.24435;-0.596171
12.0594;-4.24827;-0.595743
12.0594;-4.24827;-0.595743
12.0594;-4.24827;-0.595743
12.095;-4.27233;-0.593115
12.1162;-4.28665;-0.591546
12.1162;-4.28665;-0.591546
12.1374;-4.30082;-0.589989
12.1525;-4.31097;-0.588872
12.1861;-4.33331;-0.586407
12.1976;-4.34094;-0.585563
12.2098;-4.34906;-0.584664
12.2186;-4.35485;-0.584021
12.2186;-4.35485;-0.584021
12.2391;-4.36838;-0.582519
12.2513;-4.37639;-0.581626
12.2632;-4.38423;-0.580753
12.2693;-4.38826;-0.580304
12.2993;-4.40783;-0.578116
12.3056;-4.41198;-0.577651
12.321;-4.42197;-0.576529
12.3394;-4.43392;-0.575177
12.3487;-4.43999;-0.574489
12.3608;-4.44777;-0.573606
12.3916;-4.46763;-0.571343
12.4041;-4.47569;-0.570418
12.4223;-4.48732;-0.56907
12.4377;-4.49716;-0.567922
12.4498;-4.50487;-0.56701
12.4589;-4.51069;-0.566317
12.471;-4.51837;-0.565387
12.4771;-4.52218;-0.564924
12.4829;-4.52591;-0.564464
12.5103;-4.54317;-0.562305
12.5195;-4.54896;-0.561569
12.5434;-4.56402;-0.559627
12.5434;-4.56402;-0.559627
12.5646;-4.57724;-0.557914
12.5799;-4.58675;-0.556646
12.5919;-4.59426;-0.555639
12.6015;-4.6002;-0.554835
12.6104;-4.60574;-0.554085
12.6407;-4.62442;-0.551507
12.6646;-4.63908;-0.549454
12.6704;-4.64264;-0.548954
12.6704;-4.64264;-0.548954
12.6767;-4.64645;-0.548416
12.6767;-4.64645;-0.548416
12.7135;-4.6689;-0.545187
12.7258;-4.67632;-0.544108
12.744;-4.68729;-0.542501
12.7561;-4.69461;-0.541418
12.771;-4.70352;-0.540086
12.7922;-4.71625;-0.538133
12.8073;-4.7252;-0.536736
12.8135;-4.72889;-0.53615
12.8285;-4.73779;-0.534709
12.8433;-4.74656;-0.53325
12.8524;-4.75194;-0.532342
12.8767;-4.76622;-0.52984
12.8917;-4.77496;-0.52827
12.91;-4.78564;-0.526289
12.9225;-4.79288;-0.524922
12.9375;-4.80154;-0.523266
12.9465;-4.80672;-0.522261
12.9619;-4.81557;-0.52053
12.9715;-4.82105;-0.519437
12.9772;-4.82434;-0.518778
12.9927;-4.83315;-0.517005
13.0077;-4.84169;-0.515261
13.017;-4.84695;-0.514169
13.0292;-4.8538;-0.512731
13.0601;-4.87111;-0.509019
13.0662;-4.87454;-0.508276
13.0783;-4.88128;-0.506794
13.0876;-4.88645;-0.505646
13.1063;-4.89675;-0.503326
13.1127;-4.90024;-0.502531
13.1312;-4.91041;-0.500186
13.1404;-4.91542;-0.499017
13.1658;-4.92921;-0.495744
13.1787;-4.93619;-0.494074
13.2034;-4.94945;-0.490853
13.2154;-4.95581;-0.489298
13.2277;-4.96239;-0.48768
13.24;-4.96889;-0.486072
13.2523;-4.97537;-0.484463
13.2613;-4.98008;-0.483289
13.2738;-4.98667;-0.481641
13.2799;-4.98982;-0.48085
13.2961;-4.99827;-0.478724
13.3024;-5.00155;-0.477899
13.3375;-5.01961;-0.47332
13.3468;-5.02434;-0.472114
13.3618;-5.03199;-0.47016
13.3772;-5.03983;-0.468146
13.3868;-5.04467;-0.466902
13.3959;-5.04925;-0.465718
13.4083;-5.05548;-0.464106
13.43;-5.06627;-0.461301
13.4488;-5.0756;-0.45886
13.4738;-5.08788;-0.455627
13.4804;-5.09112;-0.454773
13.4964;-5.09895;-0.452696
13.5089;-5.10499;-0.451089
13.5216;-5.11112;-0.449453
13.5285;-5.11446;-0.44856
13.5478;-5.12371;-0.446075
13.5539;-5.12665;-0.445282
13.587;-5.14233;-0.441036
13.5967;-5.1469;-0.43979
13.6163;-5.1561;-0.437273
13.6363;-5.16542;-0.434709
13.6528;-5.17307;-0.432595
13.6632;-5.17786;-0.431266
13.6793;-5.18523;-0.429213
13.6891;-5.18974;-0.427952
13.699;-5.19426;-0.426686
13.7058;-5.19731;-0.425828
13.7357;-5.21083;-0.422009
13.752;-5.21812;-0.419936
13.7792;-5.2302;-0.416484
13.7924;-5.23602;-0.414808
13.809;-5.24334;-0.412693
13.8188;-5.2476;-0.411457
13.8295;-5.25227;-0.410098
13.8455;-5.25922;-0.40807
13.8623;-5.26642;-0.405956
13.8721;-5.27065;-0.404709
13.8858;-5.27649;-0.402983
13.896;-5.28085;-0.401689
13.924;-5.29267;-0.398165
13.9344;-5.29703;-0.396856
13.9643;-5.3095;-0.393091
13.9745;-5.31373;-0.391805
13.9873;-5.31899;-0.390201
14.0035;-5.32566;-0.388161
14.0164;-5.33093;-0.386539
14.0265;-5.335;-0.385284
14.0394;-5.34024;-0.38366
14.0492;-5.34419;-0.382433
14.0786;-5.35594;-0.378757
14.1046;-5.36625;-0.375507
14.1175;-5.37131;-0.373899
14.1344;-5.37792;-0.371791
14.1472;-5.38292;-0.370189
14.1608;-5.38818;-0.368498
14.1706;-5.39196;-0.367277
14.194;-5.40092;-0.364366
14.2213;-5.41126;-0.360982
14.2379;-5.41753;-0.358913
14.2483;-5.42142;-0.357626
14.2583;-5.42516;-0.356382
14.2759;-5.43168;-0.354203
14.2926;-5.43784;-0.352136
14.303;-5.44166;-0.350847
14.3205;-5.44803;-0.348687
14.3307;-5.45172;-0.34743
14.3481;-5.458;-0.345274
14.3584;-5.46172;-0.343987
14.3692;-5.46556;-0.342657
14.4005;-5.47667;-0.338762
14.414;-5.48142;-0.337085
14.4278;-5.48625;-0.335372
14.4552;-5.49575;-0.331972
14.4656;-5.49932;-0.330686
14.4928;-5.5086;-0.327308
14.5062;-5.51311;-0.325649
14.5062;-5.51311;-0.325649
14.5337;-5.52237;-0.322214
14.5485;-5.5273;-0.320372
14.5623;-5.53185;-0.318645
14.5726;-5.53524;-0.317348
14.5831;-5.53868;-0.316026
14.607;-5.54645;-0.312992
14.6204;-5.5508;-0.311277
14.6509;-5.56055;-0.307372
14.668;-5.56595;-0.305184
14.6787;-5.56929;-0.30382
14.6958;-5.57465;-0.301614
14.7062;-5.57789;-0.300266
14.7302;-5.58526;-0.297153
14.7518;-5.59185;-0.29434
14.7801;-5.60036;-0.290653
14.7909;-5.60358;-0.289241
14.8023;-5.60697;-0.287749
14.8237;-5.61328;-0.28494
14.8345;-5.61644;-0.283526
14.8454;-5.61959;-0.282103
14.8635;-5.62482;-0.279723
14.8888;-5.63204;-0.276397
14.9067;-5.63709;-0.274046
14.9351;-5.64503;-0.270305
14.9497;-5.64906;-0.268382
14.9602;-5.65193;-0.266999
14.9602;-5.65193;-0.266999
14.9889;-5.65972;-0.263199
14.9961;-5.66166;-0.262236
15.0187;-5.66768;-0.259234
15.0333;-5.67154;-0.257285
15.0586;-5.67815;-0.253895
15.0698;-5.68106;-0.252394
15.0958;-5.68772;-0.248911
15.1066;-5.69046;-0.247467
15.1253;-5.69514;-0.244976
15.1507;-5.70145;-0.241581
15.1507;-5.70145;-0.241581
15.1507;-5.70145;-0.241581
15.1694;-5.70604;-0.239086
15.2222;-5.7187;-0.232057
15.2375;-5.72231;-0.230012
15.267;-5.72915;-0.226082
15.282;-5.73258;-0.224081
15.293;-5.73509;-0.222606
15.3077;-5.7384;-0.220644
15.3189;-5.74091;-0.219142
15.3381;-5.74515;-0.216572
15.349;-5.74755;-0.215107
15.3681;-5.7517;-0.212542
15.3756;-5.7533;-0.211545
15.3756;-5.7533;-0.211545
15.4285;-5.76447;-0.204431
15.4364;-5.76609;-0.203376
15.4516;-5.76921;-0.201334
15.4661;-5.77216;-0.19938
15.4661;-5.77216;-0.19938
15.474;-5.77376;-0.198317
15.511;-5.78111;-0.193341
15.5302;-5.78483;-0.19077
15.5605;-5.79062;-0.186706
15.575;-5.79334;-0.184766
15.6046;-5.79882;-0.180793
15.6121;-5.80018;-0.179792
15.6337;-5.80407;-0.176907
15.6485;-5.80671;-0.17492
15.6632;-5.80929;-0.172957
15.6669;-5.80994;-0.172454
15.6888;-5.81371;-0.169535
15.7032;-5.81617;-0.167605
15.7212;-5.81919;-0.165203
15.7495;-5.82386;-0.161412
15.7599;-5.82554;-0.160023
15.7886;-5.83011;-0.156179
15.8026;-5.8323;-0.154296
15.8167;-5.83449;-0.15239
15.8233;-5.83549;-0.151513
15.8381;-5.83774;-0.149516
15.8599;-5.84099;-0.146579
15.8712;-5.84265;-0.145061
15.8878;-5.84506;-0.142824
15.9017;-5.84704;-0.14096
15.9153;-5.84896;-0.139125
15.932;-5.85127;-0.136888
15.9428;-5.85276;-0.135427
15.9661;-5.8559;-0.132288
15.9795;-5.85766;-0.130496
15.9929;-5.85941;-0.128689
15.9997;-5.86029;-0.12778
16.0171;-5.8625;-0.125443
16.0481;-5.86635;-0.121262
16.0587;-5.86764;-0.119834
16.0763;-5.86973;-0.117461
16.094;-5.87179;-0.115077
16.1154;-5.87424;-0.112181
16.1226;-5.87505;-0.1112
16.1411;-5.87709;-0.108696
16.1589;-5.87901;-0.106284
16.1697;-5.88015;-0.104824
16.2013;-5.88341;-0.100529
16.2191;-5.88518;-0.0980968
16.2402;-5.88723;-0.0952131
16.2402;-5.88723;-0.0952131
16.2649;-5.88955;-0.0918109
16.2788;-5.89081;-0.0898949
16.293;-5.89208;-0.0879349
16.3067;-5.89327;-0.086047
16.3211;-5.8945;-0.0840515
16.3355;-5.8957;-0.0820488
16.3529;-5.89711;-0.0796376
16.3779;-5.89906;-0.0761423
16.3955;-5.90038;-0.0736909
16.3955;-5.90038;-0.0736909
16.3955;-5.90038;-0.0736909
16.4133;-5.90167;-0.0711846
16.4584;-5.90475;-0.0648318
16.4584;-5.90475;-0.0648318
16.4686;-5.9054;-0.0633976
16.5071;-5.90774;-0.0579909
16.532;-5.90914;-0.054472
16.5493;-5.91007;-0.052037
16.5695;-5.91109;-0.0491981
16.5795;-5.91157;-0.0477893
16.5963;-5.91236;-0.0454232
16.6131;-5.9131;-0.0430474
16.6131;-5.9131;-0.0430474
16.6294;-5.91378;-0.040757
16.6458;-5.91443;-0.0384354
16.6723;-5.9154;-0.0346978
16.6923;-5.91607;-0.0318779
16.7123;-5.91668;-0.0290579
16.7256;-5.91705;-0.0271931
16.7358;-5.91732;-0.0257527
16.7358;-5.91732;-0.0257527
16.7358;-5.91732;-0.0257527
16.7486;-5.91764;-0.0239398
16.7486;-5.91764;-0.0239398
16.7486;-5.91764;-0.0239398
16.6899;-5.91599;-0.0322225
16.7201;-5.9169;-0.0279586
16.7369;-5.91735;-0.0255968
16.7436;-5.91752;-0.0246557
16.7638;-5.91799;-0.0217973
16.7739;-5.9182;-0.0203837
16.7877;-5.91847;-0.0184387
16.8008;-5.9187;-0.0165901
16.8112;-5.91886;-0.0151236
16.8242;-5.91905;-0.0132805
16.8549;-5.91939;-0.00895488
16.8651;-5.91947;-0.00751398
16.8789;-5.91956;-0.00557016
16.8898;-5.91962;-0.00403643
16.9004;-5.91965;-0.00254147
16.9314;-5.91966;0.00183353
16.9483;-5.91961;0.00422475
16.9515;-5.9196;0.00467655
16.9515;-5.9196;0.00467655
16.9886;-5.91933;0.00990963
17.0186;-5.91897;0.0141325
17.0254;-5.91887;0.0150969
17.0423;-5.91859;0.0174849
17.0565;-5.91833;0.0194833
17.0808;-5.91781;0.0229145
17.0978;-5.9174;0.0253151
17.1209;-5.91678;0.0285659
17.1341;-5.91639;0.0304271
17.1477;-5.91596;0.0323507
17.154;-5.91576;0.033237
17.1741;-5.91506;0.0360785
17.184;-5.9147;0.0374763
17.1941;-5.91431;0.0389013
17.2283;-5.9129;0.0437334
17.2418;-5.91229;0.0456376
17.2661;-5.91114;0.0490663
17.2807;-5.91041;0.0511283
17.2807;-5.91041;0.0511283
17.3018;-5.9093;0.0541114
17.3238;-5.90807;0.0572124
17.335;-5.90742;0.0587954
17.3452;-5.90681;0.0602478
17.3745;-5.90498;0.0643887
17.3926;-5.90379;0.0669444
17.4249;-5.90155;0.0715136
17.4353;-5.90081;0.0729736
17.4461;-5.90001;0.0745055
17.467;-5.89841;0.0774673
17.4774;-5.8976;0.0789284
17.4948;-5.8962;0.0814037
17.5053;-5.89534;0.0828822
17.5227;-5.89387;0.0853392
17.5334;-5.89295;0.0868562
17.5612;-5.89047;0.0907944
17.5752;-5.88919;0.0927749
17.5999;-5.88684;0.0962804
17.6035;-5.88649;0.0967903
17.6279;-5.88408;0.100244
17.6416;-5.88269;0.102195
17.645;-5.88233;0.102679
17.6687;-5.87986;0.106036
17.6789;-5.87877;0.107477
17.6999;-5.87647;0.11046
17.7104;-5.87529;0.111959
17.7248;-5.87366;0.113992
17.753;-5.87038;0.117995
17.7664;-5.86877;0.119903
17.7765;-5.86754;0.121346
17.7835;-5.86669;0.12234
17.8035;-5.8642;0.125175
17.8035;-5.8642;0.125175
17.8304;-5.86076;0.129005
17.8572;-5.85724;0.132817
17.8711;-5.85537;0.134793
17.8945;-5.85216;0.138121
17.9081;-5.85025;0.140065
17.9214;-5.84836;0.141955
17.9355;-5.84633;0.143971
17.9455;-5.84487;0.145398
17.9628;-5.84233;0.147852
17.9768;-5.84021;0.149861
17.9867;-5.83872;0.151269
18.0038;-5.83609;0.153706
18.0144;-5.83443;0.155227
18.0346;-5.83125;0.158107
18.0584;-5.8274;0.161514
18.0688;-5.8257;0.163
18.0787;-5.82408;0.164405
18.0989;-5.82069;0.167303
18.1096;-5.81888;0.168829
18.123;-5.81658;0.170745
18.1525;-5.81143;0.174967
18.1623;-5.80969;0.176375
18.189;-5.80488;0.180204
18.2021;-5.80249;0.182073
18.2153;-5.80003;0.18398
18.2217;-5.79884;0.18489
18.2384;-5.79569;0.187293
18.2489;-5.79371;0.18879
18.2644;-5.79073;0.191017
18.2773;-5.78822;0.192872
18.2841;-5.78688;0.193859
18.3161;-5.78053;0.198453
18.3321;-5.77729;0.200759
18.3445;-5.77474;0.202549
18.3641;-5.77069;0.205373
18.3776;-5.76787;0.207317
18.3943;-5.76433;0.209724
18.4042;-5.76221;0.211155
18.4235;-5.75806;0.21393
18.4301;-5.75662;0.214886
18.4556;-5.75101;0.21857
18.465;-5.74892;0.219925
18.4942;-5.74232;0.224152
18.5074;-5.73929;0.226062
18.5173;-5.73702;0.227489
18.5303;-5.734;0.229372
18.5465;-5.73019;0.231723
18.5601;-5.72695;0.233702
18.5738;-5.72369;0.235682
18.5841;-5.72121;0.237173
18.5939;-5.71883;0.238604
18.6149;-5.7137;0.241663
18.625;-5.71118;0.243156
18.653;-5.70417;0.247314
18.667;-5.70062;0.2494
18.667;-5.70062;0.2494
18.699;-5.69241;0.254214
18.7094;-5.68969;0.255792
18.724;-5.68585;0.258015
18.7445;-5.68042;0.261136
18.7621;-5.67567;0.263847
18.7871;-5.66888;0.267671
18.8077;-5.66318;0.270845
18.8193;-5.65995;0.272628
18.8253;-5.65829;0.273539
18.85;-5.6513;0.277348
18.8567;-5.64938;0.278384
18.8717;-5.64508;0.28069
18.8747;-5.64422;0.28115
18.9171;-5.63181;0.287702
18.9274;-5.62878;0.289282
18.9586;-5.61939;0.294115
18.9691;-5.61622;0.295734
18.987;-5.61074;0.298505
18.997;-5.60763;0.300069
19.0006;-5.60652;0.300622
19.0145;-5.60219;0.302782
19.0361;-5.59541;0.30613
19.0536;-5.58984;0.308857
19.0639;-5.58655;0.310456
19.0881;-5.57874;0.314223
19.121;-5.56795;0.319352
19.1276;-5.56578;0.320373
19.1443;-5.5602;0.322988
19.161;-5.55458;0.325602
19.1712;-5.55113;0.327197
19.1814;-5.54767;0.328784
19.2078;-5.5386;0.332924
19.2345;-5.52932;0.337101
19.2517;-5.52327;0.339803
19.2585;-5.52086;0.340872
19.2753;-5.51485;0.343521
19.2921;-5.50883;0.346132
19.3024;-5.50509;0.347725
19.3125;-5.50143;0.349268
19.3296;-5.49519;0.351834
19.3402;-5.4913;0.353403
19.3672;-5.48125;0.357325
19.3838;-5.47504;0.359693
19.3906;-5.47248;0.360664
19.3942;-5.47114;0.361167
19.4239;-5.45982;0.365321
19.4377;-5.45453;0.367232
19.4479;-5.45062;0.36863
19.4647;-5.44409;0.370942
19.4911;-5.43377;0.374534
19.5048;-5.42836;0.37639
19.5323;-5.41742;0.380069
19.5424;-5.41341;0.381403
19.5525;-5.40933;0.382741
19.5696;-5.40242;0.384971
19.5834;-5.39685;0.386731
19.5933;-5.39278;0.387971
19.6103;-5.38582;0.390018
19.6339;-5.37607;0.392651
19.6616;-5.36459;0.395378
19.6844;-5.35503;0.397367
19.7007;-5.34817;0.398697
19.7106;-5.34401;0.399465
19.7264;-5.33732;0.400596
19.7358;-5.33332;0.401253
19.7358;-5.33332;0.401253
19.7576;-5.32405;0.402611
19.782;-5.31367;0.403976
19.7946;-5.30824;0.404657
19.8132;-5.30029;0.405625
19.8254;-5.29502;0.406238
19.8345;-5.29113;0.40667
19.8473;-5.28562;0.407257
19.856;-5.28183;0.407648
19.8683;-5.27652;0.408179
19.8808;-5.27114;0.408687
19.9059;-5.26026;0.409542
19.9151;-5.25626;0.409829
19.9429;-5.24415;0.410328
19.9557;-5.23858;0.410492
19.9677;-5.23339;0.410565
19.9831;-5.22665;0.410516
19.9863;-5.22526;0.4105
19.9863;-5.22526;0.4105
20.0108;-5.2146;0.410378
20.0355;-5.20388;0.409457
20.0543;-5.19574;0.408561
20.0757;-5.18647;0.407271
20.0847;-5.18262;0.406696
20.0847;-5.18262;0.406696
20.1159;-5.16921;0.40404
20.128;-5.16405;0.402875
20.1375;-5.15999;0.401937
20.1432;-5.1576;0.401345
20.1698;-5.14633;0.398149
20.1811;-5.14159;0.396752
20.1949;-5.13584;0.395007
20.2034;-5.13228;0.393871
20.217;-5.12665;0.392013
20.2296;-5.12146;0.390268
20.2448;-5.11522;0.388097
20.2595;-5.10926;0.385972
20.2695;-5.1052;0.384505
20.2695;-5.1052;0.384505
20.2866;-5.09829;0.381993
20.2955;-5.09471;0.380648
20.3066;-5.09031;0.378979
20.3151;-5.08693;0.37769
20.3235;-5.08359;0.376406
20.343;-5.07589;0.373409
20.3541;-5.07156;0.371704
20.3579;-5.07009;0.371123
20.3695;-5.06558;0.369337
20.3695;-5.06558;0.369337
20.3792;-5.06185;0.367848
20.3951;-5.05574;0.365391
20.3988;-5.05431;0.364815
20.4084;-5.05068;0.363346
20.4124;-5.04913;0.36272
20.4296;-5.04263;0.360071
20.4451;-5.03681;0.357686
20.4527;-5.03399;0.356524
20.4605;-5.03108;0.355321
20.4643;-5.0297;0.354748
20.4643;-5.0297;0.354748
20.482;-5.02315;0.352022
20.492;-5.01951;0.3505
20.4981;-5.01728;0.349563
20.5087;-5.01341;0.34793
20.5168;-5.01047;0.346687
20.5385;-5.00267;0.343368
20.5451;-5.00032;0.342357
20.5522;-4.99782;0.341284
20.5612;-4.99461;0.339903
20.5682;-4.99213;0.33883
20.5851;-4.9862;0.336251
20.6074;-4.97844;0.332846
20.615;-4.97583;0.331694
20.6258;-4.97211;0.330045
20.642;-4.9666;0.327588
20.6471;-4.96486;0.326809
20.6611;-4.96013;0.324677
20.6666;-4.95829;0.323846
20.6862;-4.95175;0.320876
20.7029;-4.9462;0.318331
20.717;-4.9416;0.316206
20.7403;-4.93401;0.312671
20.7459;-4.93221;0.311826
20.7601;-4.92762;0.309669
20.7718;-4.92391;0.307909
20.7718;-4.92391;0.307909
20.7836;-4.92018;0.306129
20.8099;-4.91191;0.302153
20.8185;-4.90923;0.300855
20.8303;-4.9056;0.299086
20.8395;-4.90277;0.297698
20.8666;-4.89451;0.293617
20.8785;-4.89092;0.291824
20.891;-4.88717;0.289939
20.9006;-4.88433;0.288506
20.9072;-4.88237;0.287512
20.9309;-4.87539;0.283947
20.9431;-4.87185;0.282119
20.9558;-4.86819;0.280223
20.9716;-4.86366;0.277852
20.9909;-4.85819;0.274967
21.0163;-4.85106;0.271157
21.0193;-4.85025;0.270721
21.0292;-4.8475;0.269236
21.0514;-4.84142;0.265926
21.0671;-4.83716;0.263581
21.0833;-4.83281;0.261168
21.0896;-4.83113;0.260224
21.1017;-4.82791;0.258421
21.1175;-4.82375;0.256063
21.1301;-4.82047;0.254192
21.1547;-4.81412;0.250528
21.1727;-4.80954;0.247854
21.1881;-4.80566;0.245568
21.2001;-4.80267;0.24379
21.2093;-4.80038;0.24242
21.2246;-4.79662;0.240155
21.2337;-4.7944;0.238804
21.2457;-4.7915;0.237039
21.2612;-4.78776;0.234748
21.2735;-4.78483;0.232962
21.2769;-4.78403;0.23247
21.3139;-4.77537;0.227217
21.3263;-4.77252;0.225478
21.333;-4.77097;0.22453
21.333;-4.77097;0.22453
21.3713;-4.76233;0.219283
21.3806;-4.76027;0.218022
21.394;-4.75733;0.216215
21.394;-4.75733;0.216215
21.4338;-4.74869;0.211045
21.4438;-4.74655;0.209758
21.4696;-4.74111;0.206532
21.4792;-4.7391;0.205337
21.4854;-4.7378;0.204569
21.5077;-4.73321;0.201876
21.5237;-4.72995;0.199962
21.5368;-4.72731;0.198419
21.5495;-4.72477;0.196936
21.5596;-4.72276;0.195763
21.577;-4.71932;0.193768
21.5998;-4.71488;0.191219
21.6131;-4.71232;0.189757
21.6161;-4.71173;0.189424
21.6293;-4.70922;0.188035
21.6521;-4.7049;0.185704
21.6621;-4.70303;0.184692
21.6813;-4.69947;0.182796
21.6912;-4.69764;0.181853
21.7014;-4.69577;0.180914
21.7176;-4.69282;0.179461
21.7241;-4.69165;0.178896
21.7508;-4.68683;0.176743
21.7704;-4.68335;0.1753
21.7803;-4.68161;0.174605
21.7936;-4.67927;0.17373
21.8064;-4.67702;0.172938
21.82;-4.67465;0.172164
21.833;-4.67239;0.171469
21.8459;-4.67017;0.170811
21.8688;-4.66624;0.169793
21.8824;-4.66391;0.169264
21.8992;-4.66105;0.168703
21.9078;-4.65957;0.168442
21.9118;-4.6589;0.168331
21.9209;-4.65735;0.168104
21.9272;-4.65629;0.167964
21.9315;-4.65555;0.167875
21.9379;-4.65447;0.167761
21.9412;-4.65391;0.167708
21.9462;-4.65305;0.167633
21.9521;-4.65207;0.167562
21.9548;-4.65161;0.167532
21.9572;-4.65119;0.167505
21.9597;-4.65077;0.167481
21.9619;-4.65041;0.167461
21.9622;-4.65035;0.167458
21.9638;-4.65009;0.167445
21.9655;-4.6498;0.167431
21.966;-4.64972;0.167427
21.9662;-4.64968;0.167426
21.9661;-4.64969;0.167426
21.9633;-4.65017;0.167449
21.9595;-4.65081;0.167484
21.9574;-4.65117;0.167508
21.9525;-4.652;0.167575
21.9476;-4.65283;0.16765
21.943;-4.6536;0.167725
21.9385;-4.65437;0.167808
21.9204;-4.65743;0.168277
21.9021;-4.66055;0.168853
21.8944;-4.66186;0.169128
21.8865;-4.66322;0.169438
21.8704;-4.66598;0.170136
21.8647;-4.66696;0.170399
21.8471;-4.66998;0.171302
21.8386;-4.67147;0.171768
21.8296;-4.67303;0.172292
21.8148;-4.67561;0.173185
21.8026;-4.67775;0.173993
21.7904;-4.67989;0.174855
21.7659;-4.68424;0.17676
21.7574;-4.68577;0.177443
21.7429;-4.68838;0.178649
21.7343;-4.68995;0.179388
21.7206;-4.69243;0.180575
21.6991;-4.69637;0.182556
21.6912;-4.69785;0.183298
21.6703;-4.70173;0.185306
21.6564;-4.70435;0.186674
21.6449;-4.70653;0.187814
21.636;-4.70822;0.188701
21.6304;-4.7093;0.189266
21.6149;-4.71227;0.190835
21.5989;-4.71539;0.192486
21.5797;-4.71914;0.194486
21.5473;-4.72559;0.197966
21.5371;-4.72764;0.199067
21.524;-4.7303;0.2005
21.5082;-4.73352;0.202245
21.4984;-4.73553;0.203329
21.4816;-4.73902;0.205209
21.4709;-4.74125;0.206415
21.4614;-4.74324;0.207494
21.4443;-4.74686;0.209447
21.4198;-4.75211;0.212305
21.4028;-4.75579;0.214302
21.3853;-4.75962;0.216386
21.3684;-4.76334;0.218409
21.3517;-4.76707;0.220429
21.3346;-4.77091;0.222491
21.3284;-4.77231;0.223243
21.3115;-4.77617;0.225317
21.2981;-4.77926;0.226961
21.2846;-4.7824;0.228624
21.2746;-4.78472;0.229845
21.2445;-4.79182;0.233544
21.2176;-4.79826;0.236855
21.2075;-4.80072;0.238103
21.1938;-4.80405;0.23979
21.1841;-4.80643;0.240985
21.1637;-4.81148;0.243513
21.1541;-4.81386;0.244693
21.1439;-4.81641;0.245955
21.1307;-4.81974;0.247596
21.1044;-4.82645;0.250883
21.0877;-4.83074;0.252965
21.0621;-4.83741;0.256193
21.0523;-4.83996;0.257424
21.0389;-4.8435;0.259124
21.0227;-4.84782;0.261203
21.0125;-4.85056;0.262516
21;-4.85393;0.264133
20.9834;-4.85844;0.266288
20.9737;-4.86108;0.267549
20.9603;-4.86476;0.269299
20.947;-4.86846;0.271051
20.9247;-4.8747;0.274007
20.8953;-4.88301;0.277951
20.8829;-4.88657;0.27963
20.8763;-4.88846;0.280517
20.8704;-4.89018;0.281324
20.8451;-4.89752;0.28477
20.8362;-4.90015;0.285998
20.8207;-4.90472;0.288124
20.8111;-4.90757;0.289448
20.8014;-4.91046;0.290785
20.7886;-4.9143;0.292559
20.7722;-4.91925;0.294834
20.7597;-4.92307;0.296586
20.7374;-4.92991;0.299713
20.7218;-4.93476;0.301914
20.7124;-4.93771;0.303246
20.6998;-4.94164;0.305016
20.6868;-4.94575;0.306858
20.6609;-4.95401;0.310537
20.652;-4.95689;0.311807
20.6225;-4.96645;0.316002
20.6159;-4.96862;0.316951
20.6028;-4.97294;0.318826
20.5833;-4.97938;0.321601
20.574;-4.98249;0.322934
20.5606;-4.98698;0.324855
20.5481;-4.99123;0.32666
20.5327;-4.99647;0.328872
20.5102;-5.00419;0.332107
20.4982;-5.00833;0.33383
20.4768;-5.01579;0.336917
20.4645;-5.0201;0.338686
20.452;-5.02452;0.340489
20.4362;-5.03016;0.342778
20.4241;-5.03448;0.344524
20.4151;-5.0377;0.34582
20.3993;-5.04342;0.348109
20.3895;-5.04699;0.349527
20.38;-5.05044;0.350896
20.3646;-5.05611;0.353135
20.3584;-5.05842;0.35404
20.3584;-5.05842;0.35404
20.3584;-5.05842;0.35404
