x;y;theta
3.78002;0.235441;0.0116728
3.79368;0.233901;0.0105451
3.80764;0.2323;0.00938506
3.82533;0.230224;0.00789948
3.83641;0.228896;0.00695928
3.86443;0.225408;0.00452681
3.87764;0.223718;0.00336558
3.89139;0.221912;0.00213583
3.90148;0.220568;0.00122853
3.9187;0.21821;-0.000348102
3.93204;0.216347;-0.00158135
3.93901;0.215357;-0.00223298
3.95607;0.212881;-0.00384908
3.96945;0.210897;-0.00513141
4.0009;0.206049;-0.00822338
4.00817;0.204904;-0.00894543
4.03562;0.200435;-0.0117353
4.05353;0.197446;-0.0135764
4.07169;0.194349;-0.0154648
4.0824;0.192485;-0.0165932
4.09728;0.189847;-0.0181789
4.12584;0.184618;-0.021289
4.14034;0.181912;-0.0228789
4.16256;0.177649;-0.0253631
4.18406;0.173441;-0.0277862
4.19117;0.172033;-0.0285909
4.21259;0.167722;-0.0310376
4.22747;0.164685;-0.0327451
4.23809;0.162492;-0.0339705
4.24478;0.161102;-0.0347432
4.26252;0.15737;-0.0368065
4.28445;0.152683;-0.0393724
4.30232;0.148793;-0.0414822
4.33819;0.140832;-0.0457415
4.35277;0.13754;-0.0474809
4.36362;0.135068;-0.0487789
4.38206;0.130829;-0.0509889
4.39199;0.128524;-0.0521822
4.40658;0.125112;-0.053938
4.4238;0.121039;-0.0560182
4.43865;0.117492;-0.0578155
4.44848;0.115131;-0.0590046
4.46255;0.111725;-0.0607099
4.49109;0.10472;-0.0641832
4.51619;0.0984454;-0.0672584
4.52735;0.0956267;-0.0686283
4.54457;0.0912274;-0.0707545
4.56198;0.0867311;-0.0729111
4.57244;0.0840093;-0.0742086
4.58655;0.0803038;-0.0759662
4.60012;0.0767125;-0.077659
4.61063;0.0739088;-0.0789742
4.62781;0.0692872;-0.0811298
4.65259;0.0625341;-0.0842517
4.66678;0.0586262;-0.0860432
4.68741;0.0528898;-0.0886529
4.69402;0.0510391;-0.0894901
4.71192;0.0459931;-0.0917603
4.72232;0.0430416;-0.0930798
4.73646;0.0390022;-0.0948758
4.74661;0.0360861;-0.0961657
4.78187;0.0258428;-0.100652
4.792;0.0228705;-0.101941
4.82002;0.0145683;-0.105512
4.83351;0.0105332;-0.107232
4.85064;0.00537203;-0.109418
4.85789;0.00317599;-0.110343
4.87519;-0.00209511;-0.112552
4.88546;-0.00524448;-0.113865
4.90266;-0.0105532;-0.116065
4.9305;-0.01923;-0.119627
4.95492;-0.02693;-0.122755
4.9724;-0.0324944;-0.124997
4.97972;-0.0348382;-0.125936
4.99741;-0.0405301;-0.128206
5.00812;-0.0440001;-0.129582
5.02237;-0.0486394;-0.131412
5.03988;-0.054386;-0.133667
5.05366;-0.0589439;-0.135446
5.06425;-0.062471;-0.136817
5.09548;-0.0729911;-0.140882
5.10608;-0.0765965;-0.142264
5.11974;-0.0812729;-0.14405
5.13344;-0.0859914;-0.145844
5.15101;-0.0920995;-0.148157
5.16225;-0.0960363;-0.14964
5.18692;-0.104781;-0.152925
5.20419;-0.110972;-0.155236
5.22439;-0.118308;-0.157967
5.23851;-0.123486;-0.159885
5.25548;-0.129771;-0.162207
5.27222;-0.136033;-0.164511
5.28602;-0.141244;-0.166422
5.28602;-0.141244;-0.166422
5.30984;-0.150345;-0.169748
5.33733;-0.160999;-0.173615
5.34404;-0.163621;-0.174562
5.37452;-0.175648;-0.178883
5.39205;-0.182645;-0.181378
5.40205;-0.186662;-0.182805
5.41938;-0.193668;-0.185283
5.43259;-0.199046;-0.187175
5.44328;-0.20342;-0.188708
5.45978;-0.210219;-0.191082
5.46991;-0.214415;-0.192541
5.48313;-0.21992;-0.194447
5.50988;-0.231143;-0.198307
5.52312;-0.236748;-0.200222
5.5467;-0.246803;-0.203636
5.5729;-0.258086;-0.207436
5.58648;-0.263982;-0.209408
5.59961;-0.26971;-0.211315
5.61302;-0.275595;-0.213266
5.62936;-0.282804;-0.215644
5.63273;-0.284297;-0.216135
5.65629;-0.294791;-0.219571
5.66616;-0.299217;-0.221012
5.66959;-0.300761;-0.221514
5.70246;-0.315636;-0.226318
5.71834;-0.322893;-0.228644
5.73152;-0.328949;-0.230576
5.74424;-0.334827;-0.232443
5.75429;-0.339488;-0.233919
5.76405;-0.344031;-0.235352
5.79392;-0.358047;-0.239747
5.80797;-0.364696;-0.241818
5.83061;-0.375484;-0.245159
5.8436;-0.381712;-0.247077
5.86296;-0.39106;-0.249941
5.87252;-0.395695;-0.251356
5.88223;-0.400425;-0.252794
5.89466;-0.406504;-0.254637
5.90392;-0.411053;-0.256012
5.9137;-0.415874;-0.257465
5.93583;-0.426843;-0.260754
5.96062;-0.439244;-0.264447
5.96731;-0.442606;-0.265443
5.98292;-0.45049;-0.267772
5.99547;-0.456864;-0.269647
6.00792;-0.463215;-0.271509
6.0176;-0.468177;-0.272959
6.03385;-0.476541;-0.275393
6.04698;-0.483334;-0.277362
6.07004;-0.495343;-0.280824
6.08237;-0.501812;-0.28268
6.09554;-0.508749;-0.284662
6.1179;-0.520604;-0.288034
6.13393;-0.529163;-0.290454
6.14345;-0.534266;-0.291892
6.15953;-0.542932;-0.294325
6.17193;-0.549649;-0.296204
6.18131;-0.55475;-0.297626
6.18776;-0.558267;-0.298605
6.2004;-0.565182;-0.300523
6.23548;-0.584547;-0.305861
6.2576;-0.596883;-0.309235
6.27377;-0.605961;-0.311704
6.2835;-0.611451;-0.313193
6.2929;-0.616768;-0.314631
6.3084;-0.625585;-0.317007
6.31727;-0.630649;-0.318367
6.34222;-0.64498;-0.322199
6.35473;-0.652217;-0.324125
6.37923;-0.66648;-0.327901
6.39551;-0.676024;-0.330414
6.40503;-0.681629;-0.331885
6.42128;-0.691243;-0.3344
6.4302;-0.696548;-0.335783
6.44557;-0.705718;-0.338166
6.4484;-0.707413;-0.338606
6.46682;-0.718486;-0.341469
6.49046;-0.732803;-0.34515
6.50254;-0.740163;-0.347035
6.52378;-0.753177;-0.350352
6.53882;-0.762459;-0.352707
6.54773;-0.767977;-0.354103
6.55658;-0.77347;-0.355489
6.57134;-0.78268;-0.357807
6.58651;-0.792196;-0.360192
6.59562;-0.797934;-0.361626
6.6205;-0.813699;-0.36555
6.63584;-0.823485;-0.367973
6.64204;-0.827456;-0.368954
6.65416;-0.835243;-0.370873
6.66951;-0.845153;-0.373307
6.67901;-0.851309;-0.374814
6.68541;-0.855469;-0.375831
6.71612;-0.875568;-0.38072
6.72238;-0.879687;-0.381718
6.7473;-0.896192;-0.3857
6.7626;-0.906392;-0.388149
6.77799;-0.916705;-0.390616
6.79016;-0.924905;-0.392571
6.8025;-0.933253;-0.394556
6.8025;-0.933253;-0.394556
6.83036;-0.952225;-0.399045
6.83994;-0.958796;-0.400593
6.8772;-0.98455;-0.406626
6.88659;-0.991086;-0.408149
6.89293;-0.995517;-0.409179
6.90181;-1.00174;-0.410624
6.92391;-1.0173;-0.414224
6.93257;-1.02344;-0.415638
6.93858;-1.0277;-0.41662
6.96056;-1.04338;-0.420216
6.97665;-1.05493;-0.422854
6.98634;-1.06192;-0.424445
6.99875;-1.0709;-0.426486
7.0109;-1.07973;-0.428486
7.02266;-1.08832;-0.430426
7.04114;-1.10189;-0.43348
7.04114;-1.10189;-0.43348
7.06254;-1.1177;-0.437023
7.08637;-1.13545;-0.440982
7.10166;-1.14691;-0.443527
